company_id,nama_perusahaan,sektor,wilayah_operasional,tahun_listing
COMP-1964,PT Indo Lestari No. 1964,Energi & Pertambangan,Jawa Timur,2011
COMP-1965,PT Sumber Energi No. 1965,Konsumer Primer,DKI Jakarta,2012
COMP-1966,PT Indo Makmur No. 1966,Keuangan,Jawa Timur,2011
COMP-1967,PT Sumber Makmur No. 1967,Konsumer Primer,Sulawesi Selatan,2023
COMP-1968,PT Citra Sentosa No. 1968,Keuangan,DKI Jakarta,2011
COMP-1969,PT Mega Tbk No. 1969,Kesehatan,Sulawesi Selatan,2019
COMP-1970,PT Artha Tbk No. 1970,Energi & Pertambangan,Jawa Timur,2020
COMP-1971,PT Indo Karya No. 1971,Energi & Pertambangan,Sumatera Utara,2020
COMP-1972,PT Surya Energi No. 1972,Keuangan,Jawa Barat,2017
COMP-1973,PT Bina Tbk No. 1973,Teknologi & Informasi,Sumatera Utara,2012
COMP-1974,PT Indo Makmur No. 1974,Infrastruktur,Sulawesi Selatan,2016
COMP-1975,PT Artha Jaya No. 1975,Konsumer Primer,Sulawesi Selatan,2017
COMP-1976,PT Utama Energi No. 1976,Kesehatan,Sulawesi Selatan,2012
COMP-1977,PT Mega Abadi No. 1977,Konsumer Primer,DKI Jakarta,2011
COMP-1978,PT Artha Energi No. 1978,Konsumer Primer,Kalimantan Timur,2022
COMP-1979,PT Bina Sejahtera No. 1979,Kesehatan,Sulawesi Selatan,2022
COMP-1980,PT Bumi Jaya No. 1980,Kesehatan,Sumatera Utara,2017
COMP-1981,PT Bumi Karya No. 1981,Energi & Pertambangan,Jawa Barat,2012
COMP-1982,PT Indo Energi No. 1982,Konsumer Primer,Sulawesi Selatan,2016
COMP-1983,PT Bumi Abadi No. 1983,Infrastruktur,Sulawesi Selatan,2021
COMP-1984,PT Indo Makmur No. 1984,Infrastruktur,Sulawesi Selatan,2010
COMP-1985,PT Sumber Karya No. 1985,Keuangan,DKI Jakarta,2023
COMP-1986,PT Artha Jaya No. 1986,Kesehatan,Sulawesi Selatan,2024
COMP-1987,PT Citra Persada No. 1987,Energi & Pertambangan,Sumatera Utara,2021
COMP-1988,PT Sumber Energi No. 1988,Infrastruktur,Jawa Timur,2015
COMP-1989,PT Utama Jaya No. 1989,Teknologi & Informasi,Kalimantan Timur,2021
COMP-1990,PT Surya Karya No. 1990,Energi & Pertambangan,Sulawesi Selatan,2021
COMP-1991,PT Indo Energi No. 1991,Energi & Pertambangan,DKI Jakarta,2022
COMP-1992,PT Bina Lestari No. 1992,Infrastruktur,Sumatera Utara,2018
COMP-1993,PT Bina Abadi No. 1993,Teknologi & Informasi,Sulawesi Selatan,2021
COMP-1994,PT Nusantara Energi No. 1994,Keuangan,DKI Jakarta,2012
COMP-1995,PT Sumber Sejahtera No. 1995,Infrastruktur,Jawa Timur,2023
COMP-1996,PT Bina Makmur No. 1996,Teknologi & Informasi,Jawa Barat,2016
COMP-1997,PT Surya Sejahtera No. 1997,Energi & Pertambangan,Sulawesi Selatan,2022
COMP-1998,PT Bumi Persada No. 1998,Teknologi & Informasi,Sumatera Utara,2015
COMP-1999,PT Sumber Persada No. 1999,Energi & Pertambangan,DKI Jakarta,2017
COMP-2000,PT Surya Sentosa No. 2000,Infrastruktur,DKI Jakarta,2012
COMP-2001,PT Bumi Sejahtera No. 2001,Kesehatan,Sulawesi Selatan,2012
COMP-2002,PT Bumi Makmur No. 2002,Infrastruktur,DKI Jakarta,2013
COMP-2003,PT Sumber Persada No. 2003,Konsumer Primer,Jawa Barat,2012
COMP-2004,PT Bina Sentosa No. 2004,Konsumer Primer,DKI Jakarta,2018
COMP-2005,PT Sumber Abadi No. 2005,Konsumer Primer,Kalimantan Timur,2020
COMP-2006,PT Sumber Jaya No. 2006,Infrastruktur,Kalimantan Timur,2013
COMP-2007,PT Artha Energi No. 2007,Keuangan,DKI Jakarta,2015
COMP-2008,PT Utama Karya No. 2008,Infrastruktur,Sulawesi Selatan,2017
COMP-2009,PT Sumber Makmur No. 2009,Kesehatan,Kalimantan Timur,2020
COMP-2010,PT Bina Energi No. 2010,Teknologi & Informasi,Sumatera Utara,2022
COMP-2011,PT Sumber Lestari No. 2011,Infrastruktur,Kalimantan Timur,2017
COMP-2012,PT Mega Sejahtera No. 2012,Infrastruktur,DKI Jakarta,2024
COMP-2013,PT Nusantara Persada No. 2013,Energi & Pertambangan,Sulawesi Selatan,2014
COMP-2014,PT Mega Makmur No. 2014,Energi & Pertambangan,Jawa Timur,2014
COMP-2015,PT Utama Karya No. 2015,Energi & Pertambangan,Sulawesi Selatan,2015
COMP-2016,PT Artha Karya No. 2016,Infrastruktur,Sulawesi Selatan,2019
COMP-2017,PT Citra Sentosa No. 2017,Keuangan,Sulawesi Selatan,2016
COMP-2018,PT Mega Energi No. 2018,Teknologi & Informasi,Sumatera Utara,2022
COMP-2019,PT Artha Jaya No. 2019,Teknologi & Informasi,Jawa Barat,2022
COMP-2020,PT Indo Abadi No. 2020,Kesehatan,DKI Jakarta,2019
COMP-2021,PT Bina Sejahtera No. 2021,Keuangan,Jawa Barat,2023
COMP-2022,PT Indo Sentosa No. 2022,Keuangan,Jawa Timur,2016
COMP-2023,PT Surya Tbk No. 2023,Teknologi & Informasi,Jawa Barat,2022
COMP-2024,PT Utama Abadi No. 2024,Konsumer Primer,DKI Jakarta,2013
COMP-2025,PT Mega Sentosa No. 2025,Energi & Pertambangan,DKI Jakarta,2015
COMP-2026,PT Indo Energi No. 2026,Energi & Pertambangan,Jawa Timur,2016
COMP-2027,PT Indo Persada No. 2027,Teknologi & Informasi,DKI Jakarta,2014
COMP-2028,PT Utama Energi No. 2028,Keuangan,Jawa Timur,2014
COMP-2029,PT Nusantara Sejahtera No. 2029,Kesehatan,Jawa Timur,2011
COMP-2030,PT Bina Lestari No. 2030,Konsumer Primer,DKI Jakarta,2016
COMP-2031,PT Citra Karya No. 2031,Teknologi & Informasi,Kalimantan Timur,2021
COMP-2032,PT Utama Lestari No. 2032,Energi & Pertambangan,Jawa Timur,2015
COMP-2033,PT Bina Lestari No. 2033,Infrastruktur,DKI Jakarta,2020
COMP-2034,PT Mega Persada No. 2034,Keuangan,Kalimantan Timur,2010
COMP-2035,PT Utama Energi No. 2035,Infrastruktur,Jawa Timur,2013
COMP-2036,PT Utama Karya No. 2036,Kesehatan,Kalimantan Timur,2012
COMP-2037,PT Bina Lestari No. 2037,Teknologi & Informasi,Sumatera Utara,2021
COMP-2038,PT Bina Sejahtera No. 2038,Energi & Pertambangan,Sulawesi Selatan,2024
COMP-2039,PT Utama Sentosa No. 2039,Konsumer Primer,Sumatera Utara,2012
COMP-2040,PT Utama Energi No. 2040,Infrastruktur,Kalimantan Timur,2016
COMP-2041,PT Utama Jaya No. 2041,Konsumer Primer,Jawa Timur,2020
COMP-2042,PT Mega Makmur No. 2042,Kesehatan,DKI Jakarta,2021
COMP-2043,PT Mega Lestari No. 2043,Energi & Pertambangan,Jawa Barat,2019
COMP-2044,PT Bumi Lestari No. 2044,Infrastruktur,DKI Jakarta,2013
COMP-2045,PT Sumber Energi No. 2045,Kesehatan,Jawa Barat,2024
COMP-2046,PT Nusantara Persada No. 2046,Konsumer Primer,Jawa Barat,2021
COMP-2047,PT Citra Persada No. 2047,Konsumer Primer,Jawa Timur,2017
COMP-2048,PT Indo Karya No. 2048,Infrastruktur,Kalimantan Timur,2020
COMP-2049,PT Artha Makmur No. 2049,Energi & Pertambangan,DKI Jakarta,2018
COMP-2050,PT Bina Persada No. 2050,Konsumer Primer,Kalimantan Timur,2012
COMP-2051,PT Utama Abadi No. 2051,Teknologi & Informasi,Sumatera Utara,2014
COMP-2052,PT Sumber Karya No. 2052,Kesehatan,Jawa Timur,2013
COMP-2053,PT Sumber Jaya No. 2053,Infrastruktur,Jawa Timur,2023
COMP-2054,PT Surya Tbk No. 2054,Keuangan,Sumatera Utara,2021
COMP-2055,PT Nusantara Energi No. 2055,Keuangan,DKI Jakarta,2019
COMP-2056,PT Citra Karya No. 2056,Energi & Pertambangan,Sulawesi Selatan,2024
COMP-2057,PT Indo Jaya No. 2057,Teknologi & Informasi,Sumatera Utara,2015
COMP-2058,PT Indo Energi No. 2058,Konsumer Primer,DKI Jakarta,2020
COMP-2059,PT Bumi Makmur No. 2059,Keuangan,Jawa Barat,2019
COMP-2060,PT Citra Lestari No. 2060,Energi & Pertambangan,Jawa Timur,2013
COMP-2061,PT Nusantara Makmur No. 2061,Kesehatan,DKI Jakarta,2017
COMP-2062,PT Nusantara Sejahtera No. 2062,Teknologi & Informasi,Kalimantan Timur,2012
COMP-2063,PT Utama Jaya No. 2063,Teknologi & Informasi,Kalimantan Timur,2020
COMP-2064,PT Indo Energi No. 2064,Energi & Pertambangan,Jawa Timur,2014
COMP-2065,PT Utama Sejahtera No. 2065,Energi & Pertambangan,Sumatera Utara,2022
COMP-2066,PT Indo Energi No. 2066,Konsumer Primer,Sulawesi Selatan,2010
COMP-2067,PT Citra Abadi No. 2067,Energi & Pertambangan,Sumatera Utara,2022
COMP-2068,PT Indo Energi No. 2068,Konsumer Primer,DKI Jakarta,2024
COMP-2069,PT Utama Sejahtera No. 2069,Konsumer Primer,Sumatera Utara,2015
COMP-2070,PT Nusantara Energi No. 2070,Infrastruktur,Jawa Timur,2020
COMP-2071,PT Nusantara Tbk No. 2071,Teknologi & Informasi,DKI Jakarta,2014
COMP-2072,PT Citra Sejahtera No. 2072,Kesehatan,Jawa Barat,2017
COMP-2073,PT Indo Tbk No. 2073,Teknologi & Informasi,Sumatera Utara,2018
COMP-2074,PT Sumber Tbk No. 2074,Teknologi & Informasi,Sumatera Utara,2017
COMP-2075,PT Surya Jaya No. 2075,Infrastruktur,Sulawesi Selatan,2017
COMP-2076,PT Nusantara Tbk No. 2076,Konsumer Primer,DKI Jakarta,2021
COMP-2077,PT Sumber Tbk No. 2077,Konsumer Primer,Kalimantan Timur,2023
COMP-2078,PT Citra Karya No. 2078,Energi & Pertambangan,Sumatera Utara,2022
COMP-2079,PT Sumber Tbk No. 2079,Infrastruktur,Jawa Timur,2012
COMP-2080,PT Utama Karya No. 2080,Energi & Pertambangan,Sumatera Utara,2013
COMP-2081,PT Citra Makmur No. 2081,Infrastruktur,Sulawesi Selatan,2024
COMP-2082,PT Bina Karya No. 2082,Energi & Pertambangan,Jawa Barat,2020
COMP-2083,PT Mega Tbk No. 2083,Keuangan,Sulawesi Selatan,2013
COMP-2084,PT Surya Makmur No. 2084,Teknologi & Informasi,Sumatera Utara,2024
COMP-2085,PT Citra Makmur No. 2085,Teknologi & Informasi,Kalimantan Timur,2024
COMP-2086,PT Surya Lestari No. 2086,Kesehatan,Sumatera Utara,2023
COMP-2087,PT Sumber Tbk No. 2087,Konsumer Primer,DKI Jakarta,2020
COMP-2088,PT Surya Sentosa No. 2088,Kesehatan,Sumatera Utara,2014
COMP-2089,PT Artha Tbk No. 2089,Keuangan,Kalimantan Timur,2022
COMP-2090,PT Nusantara Makmur No. 2090,Kesehatan,DKI Jakarta,2018
COMP-2091,PT Bumi Lestari No. 2091,Teknologi & Informasi,Jawa Timur,2021
COMP-2092,PT Artha Persada No. 2092,Konsumer Primer,DKI Jakarta,2018
COMP-2093,PT Citra Karya No. 2093,Keuangan,Sulawesi Selatan,2019
COMP-2094,PT Citra Lestari No. 2094,Teknologi & Informasi,Jawa Barat,2022
COMP-2095,PT Surya Abadi No. 2095,Energi & Pertambangan,Sulawesi Selatan,2021
COMP-2096,PT Artha Sentosa No. 2096,Infrastruktur,DKI Jakarta,2023
COMP-2097,PT Indo Makmur No. 2097,Keuangan,Jawa Timur,2010
COMP-2098,PT Nusantara Tbk No. 2098,Konsumer Primer,Sumatera Utara,2023
COMP-2099,PT Bumi Jaya No. 2099,Kesehatan,DKI Jakarta,2023
COMP-2100,PT Bina Sentosa No. 2100,Kesehatan,Sulawesi Selatan,2017
COMP-2101,PT Surya Tbk No. 2101,Keuangan,DKI Jakarta,2023
COMP-2102,PT Indo Persada No. 2102,Konsumer Primer,DKI Jakarta,2010
COMP-2103,PT Mega Abadi No. 2103,Keuangan,DKI Jakarta,2011
COMP-2104,PT Indo Sentosa No. 2104,Konsumer Primer,Jawa Timur,2016
COMP-2105,PT Nusantara Karya No. 2105,Kesehatan,Kalimantan Timur,2024
COMP-2106,PT Mega Karya No. 2106,Teknologi & Informasi,Kalimantan Timur,2017
COMP-2107,PT Utama Tbk No. 2107,Energi & Pertambangan,DKI Jakarta,2010
COMP-2108,PT Sumber Persada No. 2108,Teknologi & Informasi,Jawa Timur,2024
COMP-2109,PT Nusantara Abadi No. 2109,Energi & Pertambangan,Jawa Timur,2012
COMP-2110,PT Citra Sejahtera No. 2110,Kesehatan,DKI Jakarta,2016
COMP-2111,PT Indo Sentosa No. 2111,Teknologi & Informasi,Sulawesi Selatan,2022
COMP-2112,PT Indo Sejahtera No. 2112,Teknologi & Informasi,Sulawesi Selatan,2018
COMP-2113,PT Mega Lestari No. 2113,Keuangan,Jawa Barat,2017
COMP-2114,PT Indo Persada No. 2114,Infrastruktur,DKI Jakarta,2017
COMP-2115,PT Sumber Jaya No. 2115,Kesehatan,Jawa Barat,2024
COMP-2116,PT Surya Tbk No. 2116,Konsumer Primer,Sulawesi Selatan,2018
COMP-2117,PT Surya Makmur No. 2117,Kesehatan,Sulawesi Selatan,2019
COMP-2118,PT Indo Energi No. 2118,Konsumer Primer,DKI Jakarta,2012
COMP-2119,PT Indo Makmur No. 2119,Konsumer Primer,Jawa Barat,2017
COMP-2120,PT Bumi Karya No. 2120,Energi & Pertambangan,Jawa Barat,2010
COMP-2121,PT Indo Abadi No. 2121,Konsumer Primer,DKI Jakarta,2017
COMP-2122,PT Bumi Energi No. 2122,Konsumer Primer,Jawa Barat,2022
COMP-2123,PT Sumber Tbk No. 2123,Keuangan,Sumatera Utara,2016
COMP-2124,PT Citra Lestari No. 2124,Teknologi & Informasi,Sulawesi Selatan,2022
COMP-2125,PT Citra Energi No. 2125,Kesehatan,Kalimantan Timur,2024
COMP-2126,PT Mega Persada No. 2126,Kesehatan,Jawa Timur,2017
COMP-2127,PT Artha Abadi No. 2127,Konsumer Primer,Jawa Barat,2010
COMP-2128,PT Sumber Persada No. 2128,Infrastruktur,Jawa Barat,2015
COMP-2129,PT Utama Sejahtera No. 2129,Kesehatan,Jawa Timur,2016
COMP-2130,PT Artha Abadi No. 2130,Konsumer Primer,Jawa Barat,2023
COMP-2131,PT Utama Lestari No. 2131,Energi & Pertambangan,Jawa Timur,2020
COMP-2132,PT Surya Sentosa No. 2132,Energi & Pertambangan,DKI Jakarta,2014
COMP-2133,PT Indo Sejahtera No. 2133,Energi & Pertambangan,Sumatera Utara,2023
COMP-2134,PT Artha Energi No. 2134,Konsumer Primer,Sumatera Utara,2014
COMP-2135,PT Surya Energi No. 2135,Keuangan,Sulawesi Selatan,2016
COMP-2136,PT Mega Lestari No. 2136,Infrastruktur,Kalimantan Timur,2024
COMP-2137,PT Sumber Sejahtera No. 2137,Konsumer Primer,Jawa Barat,2020
COMP-2138,PT Citra Sejahtera No. 2138,Keuangan,Kalimantan Timur,2024
COMP-2139,PT Surya Makmur No. 2139,Keuangan,DKI Jakarta,2012
COMP-2140,PT Sumber Tbk No. 2140,Kesehatan,Sumatera Utara,2015
COMP-2141,PT Surya Jaya No. 2141,Konsumer Primer,DKI Jakarta,2016
COMP-2142,PT Surya Abadi No. 2142,Konsumer Primer,DKI Jakarta,2010
COMP-2143,PT Surya Lestari No. 2143,Keuangan,Jawa Barat,2021
COMP-2144,PT Bumi Makmur No. 2144,Keuangan,DKI Jakarta,2011
COMP-2145,PT Surya Energi No. 2145,Keuangan,Sumatera Utara,2021
COMP-2146,PT Sumber Lestari No. 2146,Kesehatan,Kalimantan Timur,2013
COMP-2147,PT Artha Persada No. 2147,Konsumer Primer,Sumatera Utara,2022
COMP-2148,PT Citra Karya No. 2148,Keuangan,Jawa Barat,2017
COMP-2149,PT Nusantara Karya No. 2149,Energi & Pertambangan,Sumatera Utara,2020
COMP-2150,PT Artha Sejahtera No. 2150,Konsumer Primer,Jawa Timur,2022
COMP-2151,PT Citra Lestari No. 2151,Kesehatan,Kalimantan Timur,2023
COMP-2152,PT Mega Karya No. 2152,Energi & Pertambangan,Jawa Timur,2019
COMP-2153,PT Sumber Lestari No. 2153,Teknologi & Informasi,Jawa Timur,2015
COMP-2154,PT Surya Makmur No. 2154,Konsumer Primer,Sulawesi Selatan,2010
COMP-2155,PT Nusantara Sentosa No. 2155,Teknologi & Informasi,Jawa Barat,2019
COMP-2156,PT Utama Persada No. 2156,Keuangan,DKI Jakarta,2014
COMP-2157,PT Citra Karya No. 2157,Kesehatan,Jawa Timur,2016
COMP-2158,PT Mega Sejahtera No. 2158,Keuangan,Sumatera Utara,2024
COMP-2159,PT Indo Karya No. 2159,Kesehatan,DKI Jakarta,2022
COMP-2160,PT Bina Sentosa No. 2160,Infrastruktur,Sumatera Utara,2015
COMP-2161,PT Citra Makmur No. 2161,Keuangan,Sumatera Utara,2022
COMP-2162,PT Indo Tbk No. 2162,Teknologi & Informasi,DKI Jakarta,2022
COMP-2163,PT Artha Karya No. 2163,Kesehatan,DKI Jakarta,2021
COMP-2164,PT Utama Jaya No. 2164,Keuangan,Sumatera Utara,2018
COMP-2165,PT Bumi Abadi No. 2165,Konsumer Primer,Jawa Barat,2017
COMP-2166,PT Mega Sejahtera No. 2166,Kesehatan,Kalimantan Timur,2024
COMP-2167,PT Citra Sejahtera No. 2167,Kesehatan,Sulawesi Selatan,2013
COMP-2168,PT Bumi Sentosa No. 2168,Keuangan,Kalimantan Timur,2022
COMP-2169,PT Sumber Energi No. 2169,Infrastruktur,Jawa Barat,2020
COMP-2170,PT Indo Sentosa No. 2170,Keuangan,Sulawesi Selatan,2021
COMP-2171,PT Sumber Tbk No. 2171,Teknologi & Informasi,DKI Jakarta,2014
COMP-2172,PT Bumi Abadi No. 2172,Teknologi & Informasi,Sulawesi Selatan,2016
COMP-2173,PT Sumber Makmur No. 2173,Kesehatan,Sumatera Utara,2017
COMP-2174,PT Surya Abadi No. 2174,Kesehatan,Kalimantan Timur,2014
COMP-2175,PT Mega Sejahtera No. 2175,Keuangan,Sulawesi Selatan,2018
COMP-2176,PT Utama Tbk No. 2176,Teknologi & Informasi,Sumatera Utara,2023
COMP-2177,PT Bina Tbk No. 2177,Teknologi & Informasi,Jawa Barat,2019
COMP-2178,PT Sumber Persada No. 2178,Infrastruktur,Sulawesi Selatan,2021
COMP-2179,PT Sumber Karya No. 2179,Konsumer Primer,Sumatera Utara,2013
COMP-2180,PT Nusantara Abadi No. 2180,Infrastruktur,Jawa Barat,2013
COMP-2181,PT Artha Energi No. 2181,Energi & Pertambangan,DKI Jakarta,2022
COMP-2182,PT Surya Lestari No. 2182,Infrastruktur,Jawa Barat,2017
COMP-2183,PT Sumber Makmur No. 2183,Keuangan,Jawa Barat,2010
COMP-2184,PT Nusantara Makmur No. 2184,Konsumer Primer,Kalimantan Timur,2017
COMP-2185,PT Artha Makmur No. 2185,Keuangan,Sumatera Utara,2014
COMP-2186,PT Nusantara Abadi No. 2186,Energi & Pertambangan,Sulawesi Selatan,2022
COMP-2187,PT Surya Lestari No. 2187,Konsumer Primer,Kalimantan Timur,2023
COMP-2188,PT Artha Lestari No. 2188,Kesehatan,Jawa Timur,2020
COMP-2189,PT Citra Jaya No. 2189,Teknologi & Informasi,Jawa Barat,2010
COMP-2190,PT Indo Makmur No. 2190,Infrastruktur,Jawa Timur,2013
COMP-2191,PT Mega Energi No. 2191,Keuangan,Kalimantan Timur,2011
COMP-2192,PT Sumber Makmur No. 2192,Energi & Pertambangan,Sumatera Utara,2013
COMP-2193,PT Artha Lestari No. 2193,Teknologi & Informasi,Kalimantan Timur,2017
COMP-2194,PT Indo Jaya No. 2194,Infrastruktur,Sumatera Utara,2014
COMP-2195,PT Surya Lestari No. 2195,Teknologi & Informasi,Sumatera Utara,2010
COMP-2196,PT Artha Jaya No. 2196,Infrastruktur,DKI Jakarta,2016
COMP-2197,PT Surya Persada No. 2197,Kesehatan,Jawa Barat,2010
COMP-2198,PT Nusantara Sentosa No. 2198,Konsumer Primer,Kalimantan Timur,2018
COMP-2199,PT Artha Abadi No. 2199,Teknologi & Informasi,Sumatera Utara,2012
COMP-2200,PT Utama Jaya No. 2200,Teknologi & Informasi,Kalimantan Timur,2021
COMP-2201,PT Mega Abadi No. 2201,Teknologi & Informasi,Kalimantan Timur,2012
COMP-2202,PT Surya Tbk No. 2202,Konsumer Primer,Sumatera Utara,2024
COMP-2203,PT Citra Karya No. 2203,Energi & Pertambangan,Sulawesi Selatan,2024
COMP-2204,PT Artha Sejahtera No. 2204,Infrastruktur,Jawa Timur,2015
COMP-2205,PT Indo Energi No. 2205,Kesehatan,Jawa Barat,2019
COMP-2206,PT Utama Tbk No. 2206,Teknologi & Informasi,Jawa Barat,2015
COMP-2207,PT Surya Sejahtera No. 2207,Konsumer Primer,Sulawesi Selatan,2022
COMP-2208,PT Artha Abadi No. 2208,Energi & Pertambangan,DKI Jakarta,2020
COMP-2209,PT Mega Abadi No. 2209,Infrastruktur,Sulawesi Selatan,2020
COMP-2210,PT Nusantara Energi No. 2210,Konsumer Primer,DKI Jakarta,2015
COMP-2211,PT Indo Karya No. 2211,Kesehatan,DKI Jakarta,2022
COMP-2212,PT Bumi Makmur No. 2212,Kesehatan,Sulawesi Selatan,2010
COMP-2213,PT Utama Persada No. 2213,Infrastruktur,Jawa Barat,2014
COMP-2214,PT Bumi Sentosa No. 2214,Teknologi & Informasi,Jawa Timur,2021
COMP-2215,PT Bumi Lestari No. 2215,Kesehatan,Jawa Barat,2015
COMP-2216,PT Surya Persada No. 2216,Energi & Pertambangan,Jawa Barat,2017
COMP-2217,PT Artha Sejahtera No. 2217,Konsumer Primer,Jawa Barat,2022
COMP-2218,PT Artha Karya No. 2218,Energi & Pertambangan,Sulawesi Selatan,2010
COMP-2219,PT Mega Tbk No. 2219,Teknologi & Informasi,Sulawesi Selatan,2014
COMP-2220,PT Surya Jaya No. 2220,Energi & Pertambangan,Sulawesi Selatan,2012
COMP-2221,PT Surya Jaya No. 2221,Energi & Pertambangan,Jawa Barat,2011
COMP-2222,PT Utama Jaya No. 2222,Keuangan,Jawa Timur,2020
COMP-2223,PT Surya Jaya No. 2223,Energi & Pertambangan,DKI Jakarta,2017
COMP-2224,PT Indo Abadi No. 2224,Infrastruktur,Kalimantan Timur,2016
COMP-2225,PT Nusantara Sentosa No. 2225,Konsumer Primer,DKI Jakarta,2019
COMP-2226,PT Artha Sejahtera No. 2226,Keuangan,DKI Jakarta,2016
COMP-2227,PT Indo Lestari No. 2227,Konsumer Primer,Kalimantan Timur,2014
COMP-2228,PT Artha Makmur No. 2228,Konsumer Primer,Jawa Barat,2021
COMP-2229,PT Sumber Jaya No. 2229,Teknologi & Informasi,Jawa Timur,2022
COMP-2230,PT Surya Abadi No. 2230,Teknologi & Informasi,Jawa Timur,2018
COMP-2231,PT Sumber Makmur No. 2231,Keuangan,DKI Jakarta,2014
COMP-2232,PT Utama Sejahtera No. 2232,Kesehatan,Kalimantan Timur,2011
COMP-2233,PT Sumber Persada No. 2233,Teknologi & Informasi,Sumatera Utara,2012
COMP-2234,PT Surya Jaya No. 2234,Teknologi & Informasi,Jawa Barat,2013
COMP-2235,PT Citra Abadi No. 2235,Teknologi & Informasi,DKI Jakarta,2024
COMP-2236,PT Nusantara Energi No. 2236,Konsumer Primer,Jawa Timur,2014
COMP-2237,PT Utama Persada No. 2237,Keuangan,Sulawesi Selatan,2022
COMP-2238,PT Bina Abadi No. 2238,Konsumer Primer,Sulawesi Selatan,2012
COMP-2239,PT Indo Sejahtera No. 2239,Infrastruktur,Kalimantan Timur,2021
COMP-2240,PT Surya Makmur No. 2240,Konsumer Primer,Kalimantan Timur,2023
COMP-2241,PT Bina Lestari No. 2241,Infrastruktur,DKI Jakarta,2016
COMP-2242,PT Bina Makmur No. 2242,Energi & Pertambangan,Sumatera Utara,2014
COMP-2243,PT Citra Jaya No. 2243,Energi & Pertambangan,Jawa Timur,2014
COMP-2244,PT Nusantara Persada No. 2244,Infrastruktur,DKI Jakarta,2015
COMP-2245,PT Utama Abadi No. 2245,Infrastruktur,Sumatera Utara,2016
COMP-2246,PT Nusantara Tbk No. 2246,Konsumer Primer,Kalimantan Timur,2019
COMP-2247,PT Surya Sentosa No. 2247,Infrastruktur,Sulawesi Selatan,2019
COMP-2248,PT Indo Sejahtera No. 2248,Keuangan,Jawa Barat,2017
COMP-2249,PT Bumi Tbk No. 2249,Energi & Pertambangan,Sulawesi Selatan,2018
COMP-2250,PT Sumber Karya No. 2250,Energi & Pertambangan,Jawa Timur,2020
COMP-2251,PT Utama Tbk No. 2251,Kesehatan,Jawa Timur,2013
COMP-2252,PT Citra Makmur No. 2252,Infrastruktur,Sulawesi Selatan,2014
COMP-2253,PT Utama Abadi No. 2253,Teknologi & Informasi,Sulawesi Selatan,2024
COMP-2254,PT Artha Tbk No. 2254,Teknologi & Informasi,Sumatera Utara,2014
COMP-2255,PT Surya Energi No. 2255,Infrastruktur,DKI Jakarta,2017
COMP-2256,PT Nusantara Sejahtera No. 2256,Keuangan,Kalimantan Timur,2018
COMP-2257,PT Sumber Karya No. 2257,Teknologi & Informasi,Sumatera Utara,2016
COMP-2258,PT Bina Persada No. 2258,Kesehatan,Jawa Barat,2024
COMP-2259,PT Sumber Sentosa No. 2259,Infrastruktur,Sulawesi Selatan,2014
COMP-2260,PT Utama Jaya No. 2260,Keuangan,Jawa Barat,2012
COMP-2261,PT Bina Lestari No. 2261,Keuangan,Jawa Barat,2010
COMP-2262,PT Sumber Jaya No. 2262,Konsumer Primer,Sumatera Utara,2020
COMP-2263,PT Mega Karya No. 2263,Keuangan,Kalimantan Timur,2018
COMP-2264,PT Citra Lestari No. 2264,Teknologi & Informasi,Jawa Timur,2014
COMP-2265,PT Bumi Lestari No. 2265,Teknologi & Informasi,DKI Jakarta,2018
COMP-2266,PT Sumber Jaya No. 2266,Infrastruktur,Jawa Timur,2019
COMP-2267,PT Utama Jaya No. 2267,Infrastruktur,Kalimantan Timur,2024
COMP-2268,PT Bina Lestari No. 2268,Keuangan,Jawa Timur,2021
COMP-2269,PT Citra Persada No. 2269,Kesehatan,Sulawesi Selatan,2022
COMP-2270,PT Citra Energi No. 2270,Energi & Pertambangan,Sulawesi Selatan,2023
COMP-2271,PT Mega Sentosa No. 2271,Konsumer Primer,Sumatera Utara,2013
COMP-2272,PT Bina Tbk No. 2272,Energi & Pertambangan,Jawa Barat,2014
COMP-2273,PT Mega Persada No. 2273,Keuangan,Kalimantan Timur,2013
COMP-2274,PT Artha Abadi No. 2274,Keuangan,Kalimantan Timur,2011
COMP-2275,PT Sumber Sentosa No. 2275,Energi & Pertambangan,Jawa Timur,2021
COMP-2276,PT Indo Makmur No. 2276,Konsumer Primer,Sumatera Utara,2010
COMP-2277,PT Nusantara Sentosa No. 2277,Energi & Pertambangan,Jawa Timur,2017
COMP-2278,PT Artha Energi No. 2278,Infrastruktur,Jawa Timur,2013
COMP-2279,PT Sumber Sentosa No. 2279,Teknologi & Informasi,Kalimantan Timur,2014
COMP-2280,PT Nusantara Energi No. 2280,Kesehatan,Jawa Timur,2015
COMP-2281,PT Nusantara Jaya No. 2281,Infrastruktur,Jawa Barat,2023
COMP-2282,PT Indo Jaya No. 2282,Teknologi & Informasi,Jawa Timur,2017
COMP-2283,PT Bumi Abadi No. 2283,Kesehatan,Jawa Barat,2020
COMP-2284,PT Surya Jaya No. 2284,Kesehatan,Kalimantan Timur,2017
COMP-2285,PT Indo Abadi No. 2285,Kesehatan,Sumatera Utara,2016
