fact_activity_id,company_id,metric_id,bulan,nilai_realisasi,status_kepatuhan,biaya_mitigasi_idr
FACT-2134,COMP-2284,METRIC-0530,7,109.49,Patuh,400494440
FACT-2135,COMP-2437,METRIC-1676,11,113.73,Patuh,243344626
FACT-2136,COMP-2441,METRIC-0584,8,62.62,Perlu Evaluasi,459603412
FACT-2137,COMP-1665,METRIC-1778,3,71.98,Perlu Evaluasi,486650382
FACT-2138,COMP-1783,METRIC-1287,2,95.52,Patuh,200218871
FACT-2139,COMP-2078,METRIC-2191,7,89.01,Patuh,270100769
FACT-2140,COMP-1607,METRIC-0707,10,95.66,Patuh,49734638
FACT-2141,COMP-0982,METRIC-0294,5,80.31,Patuh,113225013
FACT-2142,COMP-0605,METRIC-1562,1,78.87,Patuh,428382314
FACT-2143,COMP-2331,METRIC-1533,2,58.24,Perlu Evaluasi,358959123
FACT-2144,COMP-0238,METRIC-0422,3,93.66,Patuh,265624107
FACT-2145,COMP-0731,METRIC-1595,6,62.3,Perlu Evaluasi,64249550
FACT-2146,COMP-1343,METRIC-2465,1,96.97,Patuh,347946095
FACT-2147,COMP-1995,METRIC-0661,8,117.7,Patuh,478476541
FACT-2148,COMP-1361,METRIC-2107,2,67.95,Perlu Evaluasi,352821765
FACT-2149,COMP-2079,METRIC-2306,5,59.95,Perlu Evaluasi,305716034
FACT-2150,COMP-0978,METRIC-2214,8,51.69,Perlu Evaluasi,34252389
FACT-2151,COMP-0915,METRIC-1959,5,76.52,Patuh,213773590
FACT-2152,COMP-1638,METRIC-2052,8,65.02,Perlu Evaluasi,141153785
FACT-2153,COMP-1629,METRIC-2051,6,84.43,Patuh,373561218
FACT-2154,COMP-2255,METRIC-2466,7,86.7,Patuh,167719604
FACT-2155,COMP-1982,METRIC-2410,8,74.45,Perlu Evaluasi,326634988
FACT-2156,COMP-0583,METRIC-0369,3,102.49,Patuh,131089515
FACT-2157,COMP-0460,METRIC-0539,12,113.34,Patuh,227408071
FACT-2158,COMP-0136,METRIC-2394,5,64.81,Perlu Evaluasi,16678718
FACT-2159,COMP-1977,METRIC-0731,10,108.54,Patuh,159987713
FACT-2160,COMP-0978,METRIC-0897,7,59.18,Perlu Evaluasi,197423366
FACT-2161,COMP-0284,METRIC-1068,9,66.01,Perlu Evaluasi,282955900
FACT-2162,COMP-2399,METRIC-0564,6,89.3,Patuh,294051024
FACT-2163,COMP-0017,METRIC-2250,10,71.46,Perlu Evaluasi,165298694
FACT-2164,COMP-1239,METRIC-2369,1,52.92,Perlu Evaluasi,305281312
FACT-2165,COMP-1423,METRIC-0464,11,70.64,Perlu Evaluasi,114540515
FACT-2166,COMP-2462,METRIC-1035,8,113.34,Patuh,220087982
FACT-2167,COMP-1268,METRIC-2381,6,62.2,Perlu Evaluasi,194232323
FACT-2168,COMP-2054,METRIC-0015,1,103.46,Patuh,251324971
FACT-2169,COMP-0780,METRIC-1354,4,100.56,Patuh,462454996
FACT-2170,COMP-2135,METRIC-2278,6,57.44,Perlu Evaluasi,303781009
FACT-2171,COMP-2237,METRIC-0011,10,73.06,Perlu Evaluasi,403150701
FACT-2172,COMP-1640,METRIC-1657,1,63.25,Perlu Evaluasi,382764827
FACT-2173,COMP-0420,METRIC-1248,10,51.62,Perlu Evaluasi,68656682
FACT-2174,COMP-1827,METRIC-1761,5,62.11,Perlu Evaluasi,70003003
FACT-2175,COMP-2296,METRIC-1661,3,64.11,Perlu Evaluasi,343694287
FACT-2176,COMP-0860,METRIC-1764,7,61.62,Perlu Evaluasi,68337838
FACT-2177,COMP-0207,METRIC-0542,8,56.38,Perlu Evaluasi,222517077
FACT-2178,COMP-2472,METRIC-1530,3,86.84,Patuh,350165317
FACT-2179,COMP-2181,METRIC-1743,10,72.58,Perlu Evaluasi,117493917
FACT-2180,COMP-2041,METRIC-1181,3,113.58,Patuh,474404215
FACT-2181,COMP-0115,METRIC-2453,11,63.1,Perlu Evaluasi,311620287
FACT-2182,COMP-2425,METRIC-1423,3,92.2,Patuh,206667500
FACT-2183,COMP-0211,METRIC-0929,11,113.04,Patuh,75306361
FACT-2184,COMP-0132,METRIC-1427,6,53.3,Perlu Evaluasi,79838555
FACT-2185,COMP-1398,METRIC-1113,6,86.14,Patuh,201897552
FACT-2186,COMP-0154,METRIC-1890,3,81.55,Patuh,201799779
FACT-2187,COMP-0920,METRIC-2234,6,115.01,Patuh,196233163
FACT-2188,COMP-1447,METRIC-0895,9,96.46,Patuh,477993969
FACT-2189,COMP-0952,METRIC-2127,11,74.44,Perlu Evaluasi,416665850
FACT-2190,COMP-1390,METRIC-2193,8,99.81,Patuh,373093159
FACT-2191,COMP-1718,METRIC-2062,11,90.79,Patuh,386236363
FACT-2192,COMP-0147,METRIC-1655,7,74.3,Perlu Evaluasi,70635427
FACT-2193,COMP-1818,METRIC-0002,7,104.97,Patuh,98903677
FACT-2194,COMP-0715,METRIC-2114,8,96.77,Patuh,73513703
FACT-2195,COMP-1597,METRIC-2294,7,50.38,Perlu Evaluasi,382503452
FACT-2196,COMP-2279,METRIC-1626,3,110.56,Patuh,346134081
FACT-2197,COMP-2499,METRIC-1714,8,77.8,Patuh,280560924
FACT-2198,COMP-1524,METRIC-0572,8,95.18,Patuh,273188253
FACT-2199,COMP-0907,METRIC-0436,1,77.77,Patuh,311202723
FACT-2200,COMP-1647,METRIC-2401,10,111.7,Patuh,440233259
FACT-2201,COMP-1725,METRIC-1712,5,95.56,Patuh,102573912
FACT-2202,COMP-2031,METRIC-0383,5,90.56,Patuh,110224148
FACT-2203,COMP-2155,METRIC-1734,1,118.62,Patuh,164216469
FACT-2204,COMP-2141,METRIC-1084,6,69.64,Perlu Evaluasi,371530046
FACT-2205,COMP-1660,METRIC-1950,6,54.57,Perlu Evaluasi,387931358
FACT-2206,COMP-0829,METRIC-1435,12,86.12,Patuh,357754478
FACT-2207,COMP-2188,METRIC-1107,4,79.68,Patuh,314798728
FACT-2208,COMP-1338,METRIC-0074,6,81.8,Patuh,466329640
FACT-2209,COMP-0011,METRIC-1335,6,93.41,Patuh,314184870
FACT-2210,COMP-2496,METRIC-2074,1,93.06,Patuh,56803770
FACT-2211,COMP-2443,METRIC-1401,5,77.46,Patuh,222507553
FACT-2212,COMP-1529,METRIC-0835,2,110.4,Patuh,421502502
FACT-2213,COMP-0378,METRIC-1204,7,95.6,Patuh,156456936
FACT-2214,COMP-0361,METRIC-0774,9,112.29,Patuh,158384497
FACT-2215,COMP-1572,METRIC-2314,9,113.92,Patuh,356785750
FACT-2216,COMP-0642,METRIC-1404,11,61.71,Perlu Evaluasi,193524998
FACT-2217,COMP-0573,METRIC-0077,9,97.64,Patuh,494879519
FACT-2218,COMP-1956,METRIC-1073,11,72.23,Perlu Evaluasi,227720082
FACT-2219,COMP-1585,METRIC-1404,7,108.55,Patuh,43075285
FACT-2220,COMP-0923,METRIC-2495,7,101.3,Patuh,328732663
FACT-2221,COMP-2444,METRIC-1733,1,63.91,Perlu Evaluasi,280047055
FACT-2222,COMP-2234,METRIC-0870,11,115.71,Patuh,363602823
FACT-2223,COMP-1542,METRIC-2347,11,97.84,Patuh,356317341
FACT-2224,COMP-1815,METRIC-1084,6,116.4,Patuh,395931250
FACT-2225,COMP-2419,METRIC-1381,5,64.13,Perlu Evaluasi,304203333
FACT-2226,COMP-1890,METRIC-2205,8,110.88,Patuh,24961729
FACT-2227,COMP-1900,METRIC-2390,8,96.77,Patuh,200821245
FACT-2228,COMP-1228,METRIC-0974,11,88.66,Patuh,479896481
FACT-2229,COMP-2330,METRIC-1226,4,107.44,Patuh,317216668
FACT-2230,COMP-1440,METRIC-1803,1,94.3,Patuh,68900263
FACT-2231,COMP-1057,METRIC-1791,6,96.87,Patuh,314766394
FACT-2232,COMP-2130,METRIC-1559,10,67.76,Perlu Evaluasi,113053161
FACT-2233,COMP-1507,METRIC-1189,1,107.19,Patuh,116893492
FACT-2234,COMP-2196,METRIC-1052,5,95.52,Patuh,439574324
FACT-2235,COMP-1631,METRIC-0314,5,109.11,Patuh,364934890
FACT-2236,COMP-0965,METRIC-1589,3,74.61,Perlu Evaluasi,218134003
FACT-2237,COMP-0992,METRIC-1308,5,73.22,Perlu Evaluasi,208197434
FACT-2238,COMP-0495,METRIC-1322,6,51.67,Perlu Evaluasi,169261433
FACT-2239,COMP-1194,METRIC-2024,5,103.8,Patuh,249445715
FACT-2240,COMP-0703,METRIC-1373,1,73.12,Perlu Evaluasi,241503234
FACT-2241,COMP-1031,METRIC-0636,12,72.9,Perlu Evaluasi,405076474
FACT-2242,COMP-1404,METRIC-2493,12,98.21,Patuh,388537071
FACT-2243,COMP-0826,METRIC-1231,7,67.7,Perlu Evaluasi,276134370
FACT-2244,COMP-2482,METRIC-0417,3,113.63,Patuh,231285831
FACT-2245,COMP-1058,METRIC-0439,7,87.66,Patuh,218830258
FACT-2246,COMP-0563,METRIC-0165,5,117.86,Patuh,322988043
FACT-2247,COMP-2186,METRIC-1583,12,55.37,Perlu Evaluasi,207802545
FACT-2248,COMP-0367,METRIC-2468,3,73.58,Perlu Evaluasi,185327839
FACT-2249,COMP-2154,METRIC-0988,11,76.7,Patuh,129747612
FACT-2250,COMP-0794,METRIC-0517,6,101.13,Patuh,158642412
FACT-2251,COMP-0636,METRIC-0082,1,64.91,Perlu Evaluasi,193370132
FACT-2252,COMP-1706,METRIC-0119,6,76.27,Patuh,167467578
FACT-2253,COMP-0987,METRIC-1661,4,113.74,Patuh,352570498
FACT-2254,COMP-0958,METRIC-1327,4,58.02,Perlu Evaluasi,325604901
FACT-2255,COMP-0855,METRIC-0028,5,102.17,Patuh,359946458
FACT-2256,COMP-2126,METRIC-2025,9,99.17,Patuh,490893250
FACT-2257,COMP-1570,METRIC-0498,1,59.14,Perlu Evaluasi,273305336
FACT-2258,COMP-2257,METRIC-0194,3,98.19,Patuh,230899641
FACT-2259,COMP-1435,METRIC-0592,11,89.88,Patuh,360380800
FACT-2260,COMP-0008,METRIC-2490,4,70.13,Perlu Evaluasi,225973165
FACT-2261,COMP-0737,METRIC-1858,2,71.78,Perlu Evaluasi,367436982
FACT-2262,COMP-2275,METRIC-1060,9,108.31,Patuh,109877331
FACT-2263,COMP-2223,METRIC-2306,11,66.17,Perlu Evaluasi,205086342
FACT-2264,COMP-0081,METRIC-0113,7,85.89,Patuh,332211256
FACT-2265,COMP-1159,METRIC-1318,1,97.68,Patuh,314916968
FACT-2266,COMP-0238,METRIC-1738,9,59.09,Perlu Evaluasi,250728384
FACT-2267,COMP-1496,METRIC-2062,6,115.26,Patuh,144892681
FACT-2268,COMP-1050,METRIC-1691,2,68.24,Perlu Evaluasi,313581612
FACT-2269,COMP-0187,METRIC-2188,1,72.32,Perlu Evaluasi,238931339
FACT-2270,COMP-1906,METRIC-1395,6,96.63,Patuh,412571971
FACT-2271,COMP-0630,METRIC-1451,7,55.47,Perlu Evaluasi,96518601
FACT-2272,COMP-1733,METRIC-1366,10,93.93,Patuh,281678229
FACT-2273,COMP-0815,METRIC-2237,6,114.12,Patuh,239241790
FACT-2274,COMP-0614,METRIC-2130,7,67.44,Perlu Evaluasi,221947288
FACT-2275,COMP-1187,METRIC-0958,6,75.33,Patuh,180085852
FACT-2276,COMP-2226,METRIC-1129,8,66.26,Perlu Evaluasi,482527910
FACT-2277,COMP-0985,METRIC-2429,2,107.31,Patuh,182818254
FACT-2278,COMP-2328,METRIC-2377,9,61.73,Perlu Evaluasi,385638610
FACT-2279,COMP-0798,METRIC-2120,9,74.26,Perlu Evaluasi,318839718
FACT-2280,COMP-1078,METRIC-1697,11,92.07,Patuh,331162489
FACT-2281,COMP-0067,METRIC-0133,9,78.32,Patuh,92515629
FACT-2282,COMP-0544,METRIC-0570,7,54.58,Perlu Evaluasi,136507764
FACT-2283,COMP-1787,METRIC-0125,9,116.34,Patuh,477837293
FACT-2284,COMP-0520,METRIC-1035,1,73.65,Perlu Evaluasi,74007249
FACT-2285,COMP-0946,METRIC-2075,3,81.2,Patuh,461354025
FACT-2286,COMP-1455,METRIC-0207,2,61.73,Perlu Evaluasi,490030530
FACT-2287,COMP-1059,METRIC-0312,11,110.57,Patuh,295217925
FACT-2288,COMP-2237,METRIC-2430,1,70.4,Perlu Evaluasi,251810492
FACT-2289,COMP-1113,METRIC-1786,5,51.39,Perlu Evaluasi,327174101
FACT-2290,COMP-0947,METRIC-1339,1,72.15,Perlu Evaluasi,481521142
FACT-2291,COMP-0136,METRIC-0296,3,118.88,Patuh,195128629
FACT-2292,COMP-0793,METRIC-0402,6,60.28,Perlu Evaluasi,219857791
FACT-2293,COMP-1137,METRIC-1459,6,52.18,Perlu Evaluasi,389885672
FACT-2294,COMP-1363,METRIC-1597,3,90.47,Patuh,64442413
FACT-2295,COMP-0555,METRIC-0122,4,76.02,Patuh,472136500
FACT-2296,COMP-0946,METRIC-0751,7,105.65,Patuh,198471838
FACT-2297,COMP-2222,METRIC-0106,6,101.23,Patuh,268391316
FACT-2298,COMP-2255,METRIC-1060,11,62.98,Perlu Evaluasi,124204615
FACT-2299,COMP-1367,METRIC-1574,2,89.52,Patuh,195288320
FACT-2300,COMP-0949,METRIC-0072,9,52.27,Perlu Evaluasi,356188482
FACT-2301,COMP-0104,METRIC-0568,6,80.76,Patuh,222613852
FACT-2302,COMP-1047,METRIC-1245,2,99.98,Patuh,279318197
FACT-2303,COMP-1861,METRIC-0076,7,79.05,Patuh,464978437
FACT-2304,COMP-2338,METRIC-1010,11,58.26,Perlu Evaluasi,208671648
FACT-2305,COMP-0964,METRIC-2276,11,54.31,Perlu Evaluasi,108415953
FACT-2306,COMP-0838,METRIC-0453,10,109.76,Patuh,249230249
FACT-2307,COMP-2459,METRIC-0766,10,112.39,Patuh,278508470
FACT-2308,COMP-1583,METRIC-0487,4,74.02,Perlu Evaluasi,20532656
FACT-2309,COMP-0882,METRIC-1498,1,61.49,Perlu Evaluasi,334329977
FACT-2310,COMP-0424,METRIC-0830,10,118.5,Patuh,421847604
FACT-2311,COMP-2203,METRIC-1941,9,88.21,Patuh,227090112
FACT-2312,COMP-2199,METRIC-0971,11,83.37,Patuh,451553493
FACT-2313,COMP-0212,METRIC-0490,10,101.91,Patuh,57580574
FACT-2314,COMP-1216,METRIC-2424,8,61.82,Perlu Evaluasi,72439126
FACT-2315,COMP-0881,METRIC-2279,5,90.6,Patuh,185247047
FACT-2316,COMP-0755,METRIC-1936,3,112.31,Patuh,145219932
FACT-2317,COMP-1122,METRIC-0475,4,51.61,Perlu Evaluasi,278942571
FACT-2318,COMP-0701,METRIC-1104,3,97.11,Patuh,315907634
FACT-2319,COMP-2220,METRIC-1710,10,88.6,Patuh,384369581
FACT-2320,COMP-0371,METRIC-1600,8,116.56,Patuh,101497341
FACT-2321,COMP-1733,METRIC-1196,5,68.11,Perlu Evaluasi,67049722
FACT-2322,COMP-1164,METRIC-0226,11,110.12,Patuh,64641968
FACT-2323,COMP-0913,METRIC-2191,8,71.63,Perlu Evaluasi,96807995
FACT-2324,COMP-1829,METRIC-0708,1,80.09,Patuh,390050319
FACT-2325,COMP-0802,METRIC-1715,9,64.93,Perlu Evaluasi,432435282
FACT-2326,COMP-2304,METRIC-0054,11,110.45,Patuh,495942564
FACT-2327,COMP-0990,METRIC-2244,10,63.68,Perlu Evaluasi,105690581
FACT-2328,COMP-0676,METRIC-1753,3,110.13,Patuh,24024082
FACT-2329,COMP-0416,METRIC-2346,1,81.89,Patuh,391407556
FACT-2330,COMP-2377,METRIC-1454,3,108.46,Patuh,332028612
FACT-2331,COMP-1163,METRIC-0579,2,68.51,Perlu Evaluasi,182976856
FACT-2332,COMP-0962,METRIC-1699,7,59.29,Perlu Evaluasi,153714903
FACT-2333,COMP-1621,METRIC-0500,10,88.85,Patuh,88939072
FACT-2334,COMP-1536,METRIC-0206,4,85.66,Patuh,204710961
FACT-2335,COMP-0249,METRIC-1942,7,74.96,Perlu Evaluasi,452367067
FACT-2336,COMP-1887,METRIC-1161,3,96.4,Patuh,258940398
FACT-2337,COMP-2356,METRIC-2456,6,56.66,Perlu Evaluasi,411875604
FACT-2338,COMP-0573,METRIC-0279,7,93.54,Patuh,134092411
FACT-2339,COMP-1809,METRIC-1469,7,64.82,Perlu Evaluasi,260045266
FACT-2340,COMP-0798,METRIC-0677,5,59.03,Perlu Evaluasi,159767574
FACT-2341,COMP-1001,METRIC-0941,6,113.67,Patuh,20905037
FACT-2342,COMP-0761,METRIC-2319,3,82.19,Patuh,197457082
FACT-2343,COMP-0293,METRIC-0441,12,103.44,Patuh,309847301
FACT-2344,COMP-2458,METRIC-1252,4,56.24,Perlu Evaluasi,21023135
FACT-2345,COMP-0198,METRIC-2175,11,54.02,Perlu Evaluasi,246671775
FACT-2346,COMP-0080,METRIC-1294,6,84.64,Patuh,369675719
FACT-2347,COMP-1409,METRIC-1844,3,72.09,Perlu Evaluasi,291288548
FACT-2348,COMP-0137,METRIC-1784,7,50.34,Perlu Evaluasi,141875221
FACT-2349,COMP-0213,METRIC-1876,3,62.83,Perlu Evaluasi,273203719
FACT-2350,COMP-1863,METRIC-0548,9,65.31,Perlu Evaluasi,127258428
FACT-2351,COMP-0619,METRIC-0986,4,70.2,Perlu Evaluasi,225042853
FACT-2352,COMP-0960,METRIC-2067,2,111.43,Patuh,197762761
FACT-2353,COMP-2214,METRIC-0425,6,79.44,Patuh,456850946
FACT-2354,COMP-2478,METRIC-2106,9,97.56,Patuh,118486092
FACT-2355,COMP-2169,METRIC-2471,10,51.29,Perlu Evaluasi,467620070
FACT-2356,COMP-2379,METRIC-1799,10,106.97,Patuh,109830655
FACT-2357,COMP-1723,METRIC-1684,2,66.82,Perlu Evaluasi,476545501
FACT-2358,COMP-1162,METRIC-1949,4,71.63,Perlu Evaluasi,81875267
FACT-2359,COMP-1890,METRIC-0066,5,53.17,Perlu Evaluasi,436843500
FACT-2360,COMP-2041,METRIC-0815,9,78.68,Patuh,54115397
FACT-2361,COMP-1554,METRIC-1175,7,109.68,Patuh,180436431
FACT-2362,COMP-1100,METRIC-1810,5,76.51,Patuh,159250586
FACT-2363,COMP-1689,METRIC-0437,6,113.6,Patuh,216265428
FACT-2364,COMP-0037,METRIC-0790,9,110.72,Patuh,221362844
FACT-2365,COMP-0845,METRIC-2021,4,54.34,Perlu Evaluasi,448190080
FACT-2366,COMP-1682,METRIC-0235,2,71.37,Perlu Evaluasi,327433687
FACT-2367,COMP-1644,METRIC-1739,5,113.73,Patuh,280554751
FACT-2368,COMP-2334,METRIC-0675,7,52.09,Perlu Evaluasi,346959005
FACT-2369,COMP-1264,METRIC-2146,12,103.61,Patuh,393482713
FACT-2370,COMP-2268,METRIC-1033,4,113.45,Patuh,412887585
FACT-2371,COMP-2044,METRIC-0927,12,103.93,Patuh,400958163
FACT-2372,COMP-0216,METRIC-0761,1,102.07,Patuh,425794556
FACT-2373,COMP-0681,METRIC-2475,8,109.03,Patuh,25746747
FACT-2374,COMP-2341,METRIC-0227,5,96.61,Patuh,447030962
FACT-2375,COMP-1813,METRIC-1777,10,79.62,Patuh,374526277
FACT-2376,COMP-1508,METRIC-2065,2,54.39,Perlu Evaluasi,139518314
FACT-2377,COMP-2091,METRIC-2276,3,105.16,Patuh,65665904
FACT-2378,COMP-1117,METRIC-0706,12,113.37,Patuh,447312328
FACT-2379,COMP-1293,METRIC-1816,10,85.81,Patuh,245140799
FACT-2380,COMP-1645,METRIC-1262,12,87.28,Patuh,171613476
FACT-2381,COMP-1239,METRIC-1411,10,78.23,Patuh,498912612
FACT-2382,COMP-0959,METRIC-0669,5,109.98,Patuh,257157839
FACT-2383,COMP-2162,METRIC-2302,11,51.04,Perlu Evaluasi,25581763
FACT-2384,COMP-1149,METRIC-1846,4,93.72,Patuh,278798815
FACT-2385,COMP-2285,METRIC-1338,9,113.52,Patuh,261793043
FACT-2386,COMP-1829,METRIC-1325,9,57.23,Perlu Evaluasi,25216028
FACT-2387,COMP-0158,METRIC-0118,8,117.14,Patuh,33857438
FACT-2388,COMP-0908,METRIC-1869,2,117.74,Patuh,483282495
FACT-2389,COMP-1529,METRIC-2098,5,115.09,Patuh,341424300
FACT-2390,COMP-1141,METRIC-1814,8,82.38,Patuh,444039144
FACT-2391,COMP-1560,METRIC-1588,8,76.81,Patuh,207490968
FACT-2392,COMP-2108,METRIC-0543,7,99.42,Patuh,223759084
FACT-2393,COMP-2449,METRIC-2375,4,72.31,Perlu Evaluasi,233334991
FACT-2394,COMP-1898,METRIC-1527,3,54.78,Perlu Evaluasi,377852115
FACT-2395,COMP-0828,METRIC-1270,8,113.1,Patuh,29610473
FACT-2396,COMP-1801,METRIC-0602,8,94.44,Patuh,25942217
FACT-2397,COMP-1204,METRIC-2150,10,64.5,Perlu Evaluasi,150845939
FACT-2398,COMP-0845,METRIC-0388,5,51.29,Perlu Evaluasi,375044731
FACT-2399,COMP-1269,METRIC-1603,3,100.65,Patuh,441448815
FACT-2400,COMP-0638,METRIC-1728,5,109.7,Patuh,248547926
FACT-2401,COMP-0649,METRIC-0339,4,78.4,Patuh,90357427
FACT-2402,COMP-2261,METRIC-2232,8,55.66,Perlu Evaluasi,406704352
FACT-2403,COMP-1630,METRIC-0056,2,95.4,Patuh,183758762
FACT-2404,COMP-0990,METRIC-1306,11,70.79,Perlu Evaluasi,126070334
FACT-2405,COMP-0804,METRIC-1152,8,60.08,Perlu Evaluasi,217702540
FACT-2406,COMP-0128,METRIC-0717,10,85.73,Patuh,18346840
FACT-2407,COMP-0952,METRIC-1750,6,83.73,Patuh,496533745
FACT-2408,COMP-2265,METRIC-1663,4,86.17,Patuh,319850788
FACT-2409,COMP-0020,METRIC-2264,11,107.68,Patuh,473456675
FACT-2410,COMP-1782,METRIC-0314,3,83.92,Patuh,44765975
FACT-2411,COMP-0675,METRIC-2281,10,113.04,Patuh,163265550
FACT-2412,COMP-0739,METRIC-0888,5,108.93,Patuh,38770806
FACT-2413,COMP-0557,METRIC-0247,6,95.58,Patuh,158453281
FACT-2414,COMP-2245,METRIC-2490,1,53.98,Perlu Evaluasi,131751427
FACT-2415,COMP-0504,METRIC-1923,1,110.55,Patuh,172866829
FACT-2416,COMP-1271,METRIC-2183,11,113.39,Patuh,417377603
FACT-2417,COMP-0738,METRIC-1026,10,76.25,Patuh,56750555
FACT-2418,COMP-0792,METRIC-0161,3,86.83,Patuh,450432476
FACT-2419,COMP-1371,METRIC-2188,2,69.67,Perlu Evaluasi,302895377
FACT-2420,COMP-0197,METRIC-2352,12,51.03,Perlu Evaluasi,159487033
FACT-2421,COMP-1131,METRIC-1484,1,83.56,Patuh,389501587
FACT-2422,COMP-0744,METRIC-1738,11,59.06,Perlu Evaluasi,236458024
FACT-2423,COMP-1637,METRIC-0125,8,62.83,Perlu Evaluasi,309622687
FACT-2424,COMP-1184,METRIC-1909,12,83.65,Patuh,290775559
FACT-2425,COMP-2470,METRIC-1371,1,110.69,Patuh,483691053
FACT-2426,COMP-1631,METRIC-1618,10,109.12,Patuh,404276784
FACT-2427,COMP-1952,METRIC-1978,8,117.55,Patuh,409925452
FACT-2428,COMP-2039,METRIC-2455,5,83.79,Patuh,279286189
FACT-2429,COMP-1337,METRIC-0164,4,88.64,Patuh,267452906
FACT-2430,COMP-2480,METRIC-0862,8,107.55,Patuh,414642888
FACT-2431,COMP-0926,METRIC-2288,8,98.98,Patuh,176842983
FACT-2432,COMP-0235,METRIC-1237,11,62.8,Perlu Evaluasi,335159789
FACT-2433,COMP-2375,METRIC-2197,8,77.87,Patuh,404373934
FACT-2434,COMP-0479,METRIC-1207,3,115.04,Patuh,159535097
FACT-2435,COMP-2476,METRIC-0505,12,60.23,Perlu Evaluasi,177831584
FACT-2436,COMP-0666,METRIC-0525,8,64.65,Perlu Evaluasi,167295351
FACT-2437,COMP-1124,METRIC-1404,1,78.05,Patuh,335947851
FACT-2438,COMP-1388,METRIC-1768,4,115.79,Patuh,343572004
FACT-2439,COMP-0642,METRIC-0701,5,57.97,Perlu Evaluasi,492900056
FACT-2440,COMP-1517,METRIC-1018,6,97.11,Patuh,42793645
FACT-2441,COMP-0575,METRIC-0050,5,59.25,Perlu Evaluasi,328678424
FACT-2442,COMP-1722,METRIC-0695,5,86.72,Patuh,491292341
FACT-2443,COMP-1019,METRIC-0026,5,87.56,Patuh,220746063
FACT-2444,COMP-1328,METRIC-0011,9,52.98,Perlu Evaluasi,416480370
FACT-2445,COMP-0400,METRIC-0808,10,116.79,Patuh,483414331
FACT-2446,COMP-0595,METRIC-1126,10,106.46,Patuh,16231823
FACT-2447,COMP-1457,METRIC-2059,3,71.2,Perlu Evaluasi,190327974
FACT-2448,COMP-1596,METRIC-0973,2,59.14,Perlu Evaluasi,96063010
FACT-2449,COMP-0117,METRIC-2455,10,74.19,Perlu Evaluasi,369448086
FACT-2450,COMP-0383,METRIC-1069,2,112.6,Patuh,414399111
FACT-2451,COMP-0859,METRIC-0842,8,59.29,Perlu Evaluasi,224028084
FACT-2452,COMP-2130,METRIC-0359,5,74.45,Perlu Evaluasi,234151615
FACT-2453,COMP-1851,METRIC-0285,5,84.6,Patuh,41950068
FACT-2454,COMP-0832,METRIC-2448,6,52.3,Perlu Evaluasi,246297517
FACT-2455,COMP-0873,METRIC-1475,9,68.76,Perlu Evaluasi,176664435
FACT-2456,COMP-2118,METRIC-1636,7,91.69,Patuh,196141371
FACT-2457,COMP-0387,METRIC-2436,5,72.68,Perlu Evaluasi,33357610
FACT-2458,COMP-2007,METRIC-0425,5,110.94,Patuh,138021269
FACT-2459,COMP-0297,METRIC-1030,10,115.57,Patuh,140798669
FACT-2460,COMP-0719,METRIC-1920,9,80.91,Patuh,260791509
FACT-2461,COMP-1599,METRIC-2489,9,87.24,Patuh,27743393
FACT-2462,COMP-2226,METRIC-0356,2,94.16,Patuh,32028323
FACT-2463,COMP-1967,METRIC-0554,7,96.52,Patuh,261761599
FACT-2464,COMP-1183,METRIC-1887,10,54.43,Perlu Evaluasi,362386398
FACT-2465,COMP-0011,METRIC-0268,1,53.76,Perlu Evaluasi,201482516
FACT-2466,COMP-0785,METRIC-1916,4,110.59,Patuh,16631994
FACT-2467,COMP-0411,METRIC-1241,2,65.39,Perlu Evaluasi,113741305
FACT-2468,COMP-2203,METRIC-0064,10,90.89,Patuh,76655364
FACT-2469,COMP-1230,METRIC-2490,9,93.73,Patuh,116374610
FACT-2470,COMP-0599,METRIC-1299,12,61.51,Perlu Evaluasi,117995049
FACT-2471,COMP-0824,METRIC-0470,6,103.31,Patuh,194266996
FACT-2472,COMP-2398,METRIC-2020,4,110.62,Patuh,157383188
FACT-2473,COMP-1122,METRIC-1837,3,69.98,Perlu Evaluasi,458175937
FACT-2474,COMP-0019,METRIC-2024,4,111.45,Patuh,56579956
FACT-2475,COMP-0313,METRIC-1590,2,55.67,Perlu Evaluasi,104373122
FACT-2476,COMP-2493,METRIC-0878,5,106.03,Patuh,163274990
FACT-2477,COMP-1946,METRIC-1218,9,94.81,Patuh,289521970
FACT-2478,COMP-0231,METRIC-2061,6,90.82,Patuh,34684916
FACT-2479,COMP-2407,METRIC-0222,2,66.11,Perlu Evaluasi,196773752
FACT-2480,COMP-0044,METRIC-1729,6,75.33,Patuh,411080349
FACT-2481,COMP-2271,METRIC-1420,9,113.72,Patuh,284298657
FACT-2482,COMP-1289,METRIC-0881,4,82.6,Patuh,300561880
FACT-2483,COMP-2319,METRIC-0839,1,91.61,Patuh,344786402
FACT-2484,COMP-2260,METRIC-0752,2,115.51,Patuh,50101340
FACT-2485,COMP-1520,METRIC-0270,5,82.65,Patuh,288966027
FACT-2486,COMP-1411,METRIC-1635,10,77.18,Patuh,214551318
FACT-2487,COMP-2295,METRIC-0732,7,112.52,Patuh,354211629
FACT-2488,COMP-0821,METRIC-0616,8,113.76,Patuh,240910416
